coder_id,manifesto,unit_id,sequence,code
careydp,GB,GB-081,81,403
careydp,GB,GB-082,82,402
careydp,GB,GB-083,83,402
careydp,GB,GB-084,84,402
careydp,GB,GB-085,85,402
careydp,GB,GB-086,86,402
careydp,GB,GB-087,87,402
careydp,GB,GB-088,88,401
careydp,GB,GB-089,89,401
careydp,GB,GB-090,90,401
careydp,GB,GB-091,91,401
careydp,GB,GB-092,92,414
careydp,GB,GB-093,93,414
careydp,GB,GB-094,94,402
careydp,GB,GB-095,95,305
careydp,GB,GB-096,96,000
careydp,GB,GB-097,97,402
careydp,GB,GB-098,98,408
careydp,GB,GB-099,99,411
careydp,GB,GB-100,100,305
careydp,GB,GB-101,101,305
careydp,GB,GB-102,102,000
careydp,GB,GB-103,103,000
careydp,GB,GB-104,104,000
careydp,GB,GB-105,105,305
careydp,GB,GB-106,106,411
careydp,GB,GB-107,107,411
njokur,GB,GB-001,1,202
njokur,GB,GB-002,2,000
njokur,GB,GB-003,3,406
njokur,GB,GB-004,4,601
njokur,GB,GB-005,5,305
njokur,GB,GB-006,6,305
njokur,GB,GB-007,7,406
njokur,GB,GB-008,8,416
njokur,GB,GB-009,9,404
njokur,GB,GB-010,10,401
njokur,GB,GB-011,11,413
njokur,GB,GB-012,12,305
njokur,GB,GB-013,13,606
njokur,GB,GB-014,14,601
njokur,GB,GB-015,15,606
njokur,GB,GB-016,16,601
njokur,GB,GB-017,17,605
njokur,GB,GB-018,18,606
njokur,GB,GB-019,19,606
njokur,GB,GB-020,20,606
njokur,GB,GB-021,21,201
njokur,GB,GB-022,22,202
njokur,GB,GB-023,23,408
njokur,GB,GB-024,24,305
njokur,GB,GB-025,25,409
njokur,GB,GB-026,26,701
njokur,GB,GB-027,27,701
njokur,GB,GB-028,28,404
njokur,GB,GB-029,29,410
njokur,GB,GB-030,30,408
njokur,GB,GB-031,31,606
njokur,GB,GB-032,32,606
njokur,GB,GB-033,33,409
njokur,GB,GB-034,34,401
njokur,GB,GB-035,35,408
njokur,GB,GB-036,36,404
njokur,GB,GB-037,37,414
njokur,GB,GB-038,38,408
njokur,GB,GB-039,39,402
njokur,GB,GB-040,40,414
njokur,GB,GB-041,41,404
njokur,GB,GB-042,42,410
njokur,GB,GB-043,43,414
njokur,GB,GB-044,44,402
njokur,GB,GB-045,45,606
njokur,GB,GB-046,46,606
njokur,GB,GB-047,47,606
njokur,GB,GB-048,48,606
njokur,GB,GB-049,49,606
njokur,GB,GB-050,50,202
njokur,GB,GB-051,51,606
njokur,GB,GB-052,52,606
njokur,GB,GB-053,53,606
njokur,GB,GB-054,54,606
njokur,GB,GB-055,55,606
njokur,GB,GB-056,56,411
njokur,GB,GB-057,57,506
njokur,GB,GB-058,58,403
njokur,GB,GB-059,59,202
njokur,GB,GB-060,60,606
njokur,GB,GB-061,61,202
njokur,GB,GB-062,62,701
njokur,GB,GB-063,63,202
njokur,GB,GB-064,64,202
njokur,GB,GB-065,65,202
njokur,GB,GB-066,66,701
njokur,GB,GB-067,67,201
njokur,GB,GB-068,68,202
njokur,GB,GB-069,69,701
njokur,GB,GB-070,70,701
njokur,GB,GB-071,71,402
njokur,GB,GB-072,72,402
njokur,GB,GB-073,73,402
njokur,GB,GB-074,74,411
njokur,GB,GB-075,75,410
njokur,GB,GB-076,76,411
njokur,GB,GB-077,77,411
njokur,GB,GB-078,78,402
njokur,GB,GB-079,79,404
njokur,GB,GB-080,80,303
njokur,GB,GB-081,81,403
njokur,GB,GB-082,82,403
njokur,GB,GB-083,83,402
njokur,GB,GB-084,84,402
njokur,GB,GB-085,85,402
njokur,GB,GB-086,86,403
njokur,GB,GB-087,87,403
njokur,GB,GB-088,88,402
njokur,GB,GB-089,89,403
njokur,GB,GB-090,90,403
njokur,GB,GB-091,91,402
njokur,GB,GB-092,92,703
njokur,GB,GB-093,93,703
njokur,GB,GB-094,94,703
njokur,GB,GB-095,95,703
njokur,GB,GB-096,96,703
njokur,GB,GB-097,97,703
njokur,GB,GB-098,98,703
njokur,GB,GB-099,99,411
njokur,GB,GB-100,100,411
njokur,GB,GB-101,101,411
njokur,GB,GB-102,102,411
njokur,GB,GB-103,103,411
njokur,GB,GB-104,104,414
njokur,GB,GB-105,105,411
njokur,GB,GB-106,106,411
njokur,GB,GB-107,107,411
headonc,GB,GB-001,1,000
headonc,GB,GB-002,2,601
headonc,GB,GB-003,3,601
headonc,GB,GB-004,4,305
headonc,GB,GB-005,5,201
headonc,GB,GB-006,6,305
headonc,GB,GB-007,7,410
headonc,GB,GB-008,8,410
headonc,GB,GB-009,9,702
headonc,GB,GB-010,10,412
headonc,GB,GB-011,11,401
headonc,GB,GB-012,12,401
headonc,GB,GB-013,13,405
headonc,GB,GB-014,14,606
headonc,GB,GB-015,15,605
headonc,GB,GB-016,16,504
headonc,GB,GB-017,17,606
headonc,GB,GB-018,18,601
headonc,GB,GB-019,19,305
headonc,GB,GB-020,20,305
headonc,GB,GB-021,21,301
headonc,GB,GB-022,22,503
headonc,GB,GB-023,23,404
headonc,GB,GB-024,24,411
headonc,GB,GB-025,25,701
headonc,GB,GB-026,26,701
headonc,GB,GB-027,27,503
headonc,GB,GB-028,28,706
headonc,GB,GB-029,29,501
headonc,GB,GB-030,30,410
headonc,GB,GB-031,31,601
headonc,GB,GB-032,32,603
headonc,GB,GB-033,33,401
headonc,GB,GB-034,34,404
headonc,GB,GB-035,35,701
headonc,GB,GB-036,36,404
headonc,GB,GB-037,37,404
headonc,GB,GB-038,38,701
headonc,GB,GB-039,39,706
headonc,GB,GB-040,40,305
headonc,GB,GB-041,41,305
headonc,GB,GB-042,42,404
headonc,GB,GB-043,43,701
headonc,GB,GB-044,44,408
headonc,GB,GB-045,45,404
headonc,GB,GB-046,46,606
headonc,GB,GB-047,47,503
headonc,GB,GB-048,48,304
headonc,GB,GB-049,49,405
headonc,GB,GB-050,50,503
headonc,GB,GB-051,51,503
headonc,GB,GB-052,52,601
headonc,GB,GB-053,53,606
headonc,GB,GB-054,54,503
headonc,GB,GB-055,55,702
headonc,GB,GB-056,56,411
headonc,GB,GB-057,57,506
headonc,GB,GB-058,58,701
headonc,GB,GB-059,59,202
headonc,GB,GB-060,60,702
headonc,GB,GB-061,61,410
headonc,GB,GB-062,62,503
headonc,GB,GB-063,63,702
headonc,GB,GB-064,64,408
headonc,GB,GB-065,65,701
headonc,GB,GB-066,66,402
headonc,GB,GB-067,67,503
headonc,GB,GB-068,68,605
headonc,GB,GB-069,69,701
headonc,GB,GB-070,70,503
headonc,GB,GB-071,71,403
headonc,GB,GB-072,72,404
headonc,GB,GB-073,73,404
headonc,GB,GB-074,74,411
headonc,GB,GB-075,75,411
headonc,GB,GB-076,76,410
headonc,GB,GB-077,77,411
headonc,GB,GB-078,78,406
headonc,GB,GB-079,79,305
headonc,GB,GB-080,80,403
headonc,GB,GB-081,81,406
headonc,GB,GB-082,82,410
headonc,GB,GB-083,83,402
headonc,GB,GB-084,84,402
headonc,GB,GB-085,85,404
headonc,GB,GB-086,86,402
headonc,GB,GB-087,87,402
headonc,GB,GB-088,88,403
headonc,GB,GB-089,89,403
headonc,GB,GB-090,90,504
headonc,GB,GB-091,91,504
headonc,GB,GB-092,92,703
headonc,GB,GB-093,93,703
headonc,GB,GB-094,94,402
headonc,GB,GB-095,95,406
headonc,GB,GB-096,96,404
headonc,GB,GB-097,97,706
headonc,GB,GB-098,98,406
headonc,GB,GB-099,99,411
headonc,GB,GB-100,100,506
headonc,GB,GB-101,101,506
headonc,GB,GB-102,102,506
headonc,GB,GB-103,103,411
headonc,GB,GB-104,104,705
headonc,GB,GB-105,105,701
headonc,GB,GB-106,106,411
headonc,GB,GB-107,107,506
rutherfc,GB,GB-001,1,601
rutherfc,GB,GB-002,2,602
rutherfc,GB,GB-003,3,606
rutherfc,GB,GB-004,4,606
rutherfc,GB,GB-005,5,202
rutherfc,GB,GB-006,6,606
rutherfc,GB,GB-007,7,305
rutherfc,GB,GB-008,8,303
rutherfc,GB,GB-009,9,305
rutherfc,GB,GB-010,10,305
rutherfc,GB,GB-011,11,702
rutherfc,GB,GB-012,12,305
rutherfc,GB,GB-013,13,303
rutherfc,GB,GB-014,14,602
rutherfc,GB,GB-015,15,602
rutherfc,GB,GB-016,16,602
rutherfc,GB,GB-017,17,602
rutherfc,GB,GB-018,18,602
rutherfc,GB,GB-019,19,305
rutherfc,GB,GB-020,20,606
rutherfc,GB,GB-021,21,606
rutherfc,GB,GB-022,22,305
rutherfc,GB,GB-023,23,404
rutherfc,GB,GB-024,24,404
rutherfc,GB,GB-025,25,410
rutherfc,GB,GB-026,26,000
rutherfc,GB,GB-027,27,000
rutherfc,GB,GB-028,28,000
rutherfc,GB,GB-029,29,000
rutherfc,GB,GB-030,30,000
rutherfc,GB,GB-031,31,602
rutherfc,GB,GB-032,32,000
rutherfc,GB,GB-033,33,305
rutherfc,GB,GB-034,34,000
rutherfc,GB,GB-035,35,404
rutherfc,GB,GB-036,36,404
rutherfc,GB,GB-037,37,404
rutherfc,GB,GB-038,38,404
rutherfc,GB,GB-039,39,705
rutherfc,GB,GB-040,40,601
rutherfc,GB,GB-041,41,601
rutherfc,GB,GB-042,42,410
rutherfc,GB,GB-043,43,410
rutherfc,GB,GB-044,44,404
rutherfc,GB,GB-045,45,407
rutherfc,GB,GB-046,46,000
rutherfc,GB,GB-047,47,503
rutherfc,GB,GB-048,48,000
rutherfc,GB,GB-049,49,000
rutherfc,GB,GB-050,50,000
rutherfc,GB,GB-051,51,000
rutherfc,GB,GB-052,52,606
rutherfc,GB,GB-053,53,606
rutherfc,GB,GB-054,54,000
rutherfc,GB,GB-055,55,000
rutherfc,GB,GB-056,56,411
rutherfc,GB,GB-057,57,506
rutherfc,GB,GB-058,58,701
rutherfc,GB,GB-059,59,101
rutherfc,GB,GB-060,60,000
rutherfc,GB,GB-061,61,000
rutherfc,GB,GB-062,62,000
rutherfc,GB,GB-063,63,701
rutherfc,GB,GB-064,64,503
rutherfc,GB,GB-065,65,503
rutherfc,GB,GB-066,66,701
rutherfc,GB,GB-067,67,701
rutherfc,GB,GB-068,68,701
rutherfc,GB,GB-069,69,701
rutherfc,GB,GB-070,70,403
rutherfc,GB,GB-071,71,403
rutherfc,GB,GB-072,72,414
rutherfc,GB,GB-073,73,414
rutherfc,GB,GB-074,74,411
rutherfc,GB,GB-075,75,410
rutherfc,GB,GB-076,76,402
rutherfc,GB,GB-077,77,411
rutherfc,GB,GB-078,78,403
rutherfc,GB,GB-079,79,412
rutherfc,GB,GB-080,80,403
rutherfc,GB,GB-081,81,701
rutherfc,GB,GB-082,82,402
rutherfc,GB,GB-083,83,402
rutherfc,GB,GB-084,84,402
rutherfc,GB,GB-085,85,402
rutherfc,GB,GB-086,86,402
rutherfc,GB,GB-087,87,402
rutherfc,GB,GB-088,88,403
rutherfc,GB,GB-089,89,000
rutherfc,GB,GB-090,90,402
rutherfc,GB,GB-091,91,402
rutherfc,GB,GB-092,92,000
rutherfc,GB,GB-093,93,501
rutherfc,GB,GB-094,94,703
rutherfc,GB,GB-095,95,703
rutherfc,GB,GB-096,96,703
rutherfc,GB,GB-097,97,703
rutherfc,GB,GB-098,98,501
rutherfc,GB,GB-099,99,506
rutherfc,GB,GB-100,100,506
rutherfc,GB,GB-101,101,000
rutherfc,GB,GB-102,102,101
rutherfc,GB,GB-103,103,101
rutherfc,GB,GB-104,104,000
rutherfc,GB,GB-105,105,000
rutherfc,GB,GB-106,106,000
rutherfc,GB,GB-107,107,506
saula,GB,GB-001,1,000
saula,GB,GB-002,2,000
saula,GB,GB-003,3,606
saula,GB,GB-004,4,000
saula,GB,GB-005,5,000
saula,GB,GB-006,6,202
saula,GB,GB-007,7,602
saula,GB,GB-008,8,000
saula,GB,GB-009,9,000
saula,GB,GB-010,10,602
saula,GB,GB-011,11,000
saula,GB,GB-012,12,000
saula,GB,GB-013,13,408
saula,GB,GB-014,14,602
saula,GB,GB-015,15,602
saula,GB,GB-016,16,000
saula,GB,GB-017,17,000
saula,GB,GB-018,18,602
saula,GB,GB-019,19,303
saula,GB,GB-020,20,303
saula,GB,GB-021,21,607
saula,GB,GB-022,22,303
saula,GB,GB-023,23,408
saula,GB,GB-024,24,411
saula,GB,GB-025,25,409
saula,GB,GB-026,26,409
saula,GB,GB-027,27,201
saula,GB,GB-028,28,606
saula,GB,GB-029,29,404
saula,GB,GB-030,30,602
saula,GB,GB-031,31,606
saula,GB,GB-032,32,605
saula,GB,GB-033,33,404
saula,GB,GB-034,34,303
saula,GB,GB-035,35,303
saula,GB,GB-036,36,408
saula,GB,GB-037,37,000
saula,GB,GB-038,38,404
saula,GB,GB-039,39,504
saula,GB,GB-040,40,201
saula,GB,GB-041,41,000
saula,GB,GB-042,42,408
saula,GB,GB-043,43,408
saula,GB,GB-044,44,408
saula,GB,GB-045,45,407
saula,GB,GB-046,46,000
saula,GB,GB-047,47,606
saula,GB,GB-048,48,606
saula,GB,GB-049,49,606
saula,GB,GB-050,50,000
saula,GB,GB-051,51,602
saula,GB,GB-052,52,601
saula,GB,GB-053,53,607
saula,GB,GB-054,54,607
saula,GB,GB-055,55,503
saula,GB,GB-056,56,411
saula,GB,GB-057,57,411
saula,GB,GB-058,58,702
saula,GB,GB-059,59,000
saula,GB,GB-060,60,000
saula,GB,GB-061,61,000
saula,GB,GB-062,62,402
saula,GB,GB-063,63,701
saula,GB,GB-064,64,303
saula,GB,GB-065,65,606
saula,GB,GB-066,66,402
saula,GB,GB-067,67,201
saula,GB,GB-068,68,303
saula,GB,GB-069,69,503
saula,GB,GB-070,70,410
saula,GB,GB-071,71,000
saula,GB,GB-072,72,411
saula,GB,GB-073,73,404
saula,GB,GB-074,74,411
saula,GB,GB-075,75,404
saula,GB,GB-076,76,406
saula,GB,GB-077,77,411
saula,GB,GB-078,78,601
saula,GB,GB-079,79,303
saula,GB,GB-080,80,702
saula,GB,GB-081,81,401
saula,GB,GB-082,82,000
saula,GB,GB-083,83,404
saula,GB,GB-084,84,405
saula,GB,GB-085,85,404
saula,GB,GB-086,86,409
saula,GB,GB-087,87,404
saula,GB,GB-088,88,409
saula,GB,GB-089,89,000
saula,GB,GB-090,90,408
saula,GB,GB-091,91,201
saula,GB,GB-092,92,703
saula,GB,GB-093,93,000
saula,GB,GB-094,94,703
saula,GB,GB-095,95,703
saula,GB,GB-096,96,703
saula,GB,GB-097,97,703
saula,GB,GB-098,98,703
saula,GB,GB-099,99,506
saula,GB,GB-100,100,506
saula,GB,GB-101,101,000
saula,GB,GB-102,102,000
saula,GB,GB-103,103,000
saula,GB,GB-104,104,602
saula,GB,GB-105,105,506
saula,GB,GB-106,106,506
saula,GB,GB-107,107,506
lukaszek,GB,GB-001,1,000
lukaszek,GB,GB-002,2,409
lukaszek,GB,GB-003,3,607
lukaszek,GB,GB-004,4,606
lukaszek,GB,GB-005,5,202
lukaszek,GB,GB-006,6,303
lukaszek,GB,GB-007,7,403
lukaszek,GB,GB-008,8,410
lukaszek,GB,GB-009,9,701
lukaszek,GB,GB-010,10,406
lukaszek,GB,GB-011,11,401
lukaszek,GB,GB-012,12,404
lukaszek,GB,GB-013,13,408
lukaszek,GB,GB-014,14,705
lukaszek,GB,GB-015,15,605
lukaszek,GB,GB-016,16,703
lukaszek,GB,GB-017,17,607
lukaszek,GB,GB-018,18,606
lukaszek,GB,GB-019,19,106
lukaszek,GB,GB-020,20,305
lukaszek,GB,GB-021,21,503
lukaszek,GB,GB-022,22,000
lukaszek,GB,GB-023,23,412
lukaszek,GB,GB-024,24,404
lukaszek,GB,GB-025,25,701
lukaszek,GB,GB-026,26,701
lukaszek,GB,GB-027,27,706
lukaszek,GB,GB-028,28,706
lukaszek,GB,GB-029,29,501
lukaszek,GB,GB-030,30,402
lukaszek,GB,GB-031,31,606
lukaszek,GB,GB-032,32,605
lukaszek,GB,GB-033,33,410
lukaszek,GB,GB-034,34,701
lukaszek,GB,GB-035,35,701
lukaszek,GB,GB-036,36,406
lukaszek,GB,GB-037,37,406
lukaszek,GB,GB-038,38,503
lukaszek,GB,GB-039,39,706
lukaszek,GB,GB-040,40,603
lukaszek,GB,GB-041,41,000
lukaszek,GB,GB-042,42,404
lukaszek,GB,GB-043,43,408
lukaszek,GB,GB-044,44,404
lukaszek,GB,GB-045,45,404
lukaszek,GB,GB-046,46,000
lukaszek,GB,GB-047,47,606
lukaszek,GB,GB-048,48,606
lukaszek,GB,GB-049,49,701
lukaszek,GB,GB-050,50,000
lukaszek,GB,GB-051,51,503
lukaszek,GB,GB-052,52,606
lukaszek,GB,GB-053,53,606
lukaszek,GB,GB-054,54,606
lukaszek,GB,GB-055,55,106
lukaszek,GB,GB-056,56,411
lukaszek,GB,GB-057,57,506
lukaszek,GB,GB-058,58,401
lukaszek,GB,GB-059,59,503
lukaszek,GB,GB-060,60,000
lukaszek,GB,GB-061,61,408
lukaszek,GB,GB-062,62,503
lukaszek,GB,GB-063,63,701
lukaszek,GB,GB-064,64,605
lukaszek,GB,GB-065,65,704
lukaszek,GB,GB-066,66,701
lukaszek,GB,GB-067,67,506
lukaszek,GB,GB-068,68,202
lukaszek,GB,GB-069,69,406
lukaszek,GB,GB-070,70,402
lukaszek,GB,GB-071,71,402
lukaszek,GB,GB-072,72,404
lukaszek,GB,GB-073,73,406
lukaszek,GB,GB-074,74,411
lukaszek,GB,GB-075,75,411
lukaszek,GB,GB-076,76,411
lukaszek,GB,GB-077,77,411
lukaszek,GB,GB-078,78,402
lukaszek,GB,GB-079,79,401
lukaszek,GB,GB-080,80,403
lukaszek,GB,GB-081,81,403
lukaszek,GB,GB-082,82,402
lukaszek,GB,GB-083,83,402
lukaszek,GB,GB-084,84,402
lukaszek,GB,GB-085,85,402
lukaszek,GB,GB-086,86,504
lukaszek,GB,GB-087,87,504
lukaszek,GB,GB-088,88,402
lukaszek,GB,GB-089,89,403
lukaszek,GB,GB-090,90,402
lukaszek,GB,GB-091,91,402
lukaszek,GB,GB-092,92,703
lukaszek,GB,GB-093,93,000
lukaszek,GB,GB-094,94,703
lukaszek,GB,GB-095,95,406
lukaszek,GB,GB-096,96,406
lukaszek,GB,GB-097,97,703
lukaszek,GB,GB-098,98,703
lukaszek,GB,GB-099,99,411
lukaszek,GB,GB-100,100,411
lukaszek,GB,GB-101,101,000
lukaszek,GB,GB-102,102,411
lukaszek,GB,GB-103,103,411
lukaszek,GB,GB-104,104,411
lukaszek,GB,GB-105,105,506
lukaszek,GB,GB-106,106,506
lukaszek,GB,GB-107,107,506
campbeca,GB,GB-001,1,000
campbeca,GB,GB-002,2,000
campbeca,GB,GB-003,3,000
campbeca,GB,GB-004,4,000
campbeca,GB,GB-005,5,000
campbeca,GB,GB-006,6,606
campbeca,GB,GB-007,7,408
campbeca,GB,GB-008,8,410
campbeca,GB,GB-009,9,705
campbeca,GB,GB-010,10,406
campbeca,GB,GB-011,11,407
campbeca,GB,GB-012,12,000
campbeca,GB,GB-013,13,606
campbeca,GB,GB-014,14,602
campbeca,GB,GB-015,15,602
campbeca,GB,GB-016,16,602
campbeca,GB,GB-017,17,000
campbeca,GB,GB-018,18,602
campbeca,GB,GB-019,19,000
campbeca,GB,GB-020,20,000
campbeca,GB,GB-021,21,606
campbeca,GB,GB-022,22,202
campbeca,GB,GB-023,23,408
campbeca,GB,GB-024,24,414
campbeca,GB,GB-025,25,414
campbeca,GB,GB-026,26,701
campbeca,GB,GB-027,27,701
campbeca,GB,GB-028,28,706
campbeca,GB,GB-029,29,414
campbeca,GB,GB-030,30,410
campbeca,GB,GB-031,31,606
campbeca,GB,GB-032,32,000
campbeca,GB,GB-033,33,401
campbeca,GB,GB-034,34,408
campbeca,GB,GB-035,35,408
campbeca,GB,GB-036,36,414
campbeca,GB,GB-037,37,414
campbeca,GB,GB-038,38,410
campbeca,GB,GB-039,39,705
campbeca,GB,GB-040,40,000
campbeca,GB,GB-041,41,000
campbeca,GB,GB-042,42,414
campbeca,GB,GB-043,43,410
campbeca,GB,GB-044,44,404
campbeca,GB,GB-045,45,414
campbeca,GB,GB-046,46,000
campbeca,GB,GB-047,47,602
campbeca,GB,GB-048,48,304
campbeca,GB,GB-049,49,407
campbeca,GB,GB-050,50,503
campbeca,GB,GB-051,51,606
campbeca,GB,GB-052,52,606
campbeca,GB,GB-053,53,606
campbeca,GB,GB-054,54,606
campbeca,GB,GB-055,55,414
campbeca,GB,GB-056,56,404
campbeca,GB,GB-057,57,506
campbeca,GB,GB-058,58,304
campbeca,GB,GB-059,59,702
campbeca,GB,GB-060,60,702
campbeca,GB,GB-061,61,408
campbeca,GB,GB-062,62,503
campbeca,GB,GB-063,63,304
campbeca,GB,GB-064,64,402
campbeca,GB,GB-065,65,202
campbeca,GB,GB-066,66,701
campbeca,GB,GB-067,67,201
campbeca,GB,GB-068,68,201
campbeca,GB,GB-069,69,202
campbeca,GB,GB-070,70,202
campbeca,GB,GB-071,71,403
campbeca,GB,GB-072,72,404
campbeca,GB,GB-073,73,404
campbeca,GB,GB-074,74,411
campbeca,GB,GB-075,75,411
campbeca,GB,GB-076,76,411
campbeca,GB,GB-077,77,411
campbeca,GB,GB-078,78,704
campbeca,GB,GB-079,79,404
campbeca,GB,GB-080,80,304
campbeca,GB,GB-081,81,305
campbeca,GB,GB-082,82,401
campbeca,GB,GB-083,83,411
campbeca,GB,GB-084,84,411
campbeca,GB,GB-085,85,411
campbeca,GB,GB-086,86,411
campbeca,GB,GB-087,87,401
campbeca,GB,GB-088,88,404
campbeca,GB,GB-089,89,704
campbeca,GB,GB-090,90,402
campbeca,GB,GB-091,91,702
campbeca,GB,GB-092,92,412
campbeca,GB,GB-093,93,412
campbeca,GB,GB-094,94,404
campbeca,GB,GB-095,95,403
campbeca,GB,GB-096,96,412
campbeca,GB,GB-097,97,706
campbeca,GB,GB-098,98,406
campbeca,GB,GB-099,99,506
campbeca,GB,GB-100,100,507
campbeca,GB,GB-101,101,507
campbeca,GB,GB-102,102,506
campbeca,GB,GB-103,103,507
campbeca,GB,GB-104,104,507
campbeca,GB,GB-105,105,704
campbeca,GB,GB-106,106,411
campbeca,GB,GB-107,107,506
fedoreae,GB,GB-001,1,000
fedoreae,GB,GB-002,2,408
fedoreae,GB,GB-003,3,405
fedoreae,GB,GB-004,4,202
fedoreae,GB,GB-005,5,202
fedoreae,GB,GB-006,6,305
fedoreae,GB,GB-007,7,402
fedoreae,GB,GB-008,8,408
fedoreae,GB,GB-009,9,408
fedoreae,GB,GB-010,10,403
fedoreae,GB,GB-011,11,412
fedoreae,GB,GB-012,12,000
fedoreae,GB,GB-013,13,408
fedoreae,GB,GB-014,14,606
fedoreae,GB,GB-015,15,606
fedoreae,GB,GB-016,16,301
fedoreae,GB,GB-017,17,606
fedoreae,GB,GB-018,18,301
fedoreae,GB,GB-019,19,607
fedoreae,GB,GB-020,20,303
fedoreae,GB,GB-021,21,607
fedoreae,GB,GB-022,22,607
fedoreae,GB,GB-023,23,408
fedoreae,GB,GB-024,24,408
fedoreae,GB,GB-025,25,701
fedoreae,GB,GB-026,26,701
fedoreae,GB,GB-027,27,701
fedoreae,GB,GB-028,28,706
fedoreae,GB,GB-029,29,413
fedoreae,GB,GB-030,30,410
fedoreae,GB,GB-031,31,607
fedoreae,GB,GB-032,32,605
fedoreae,GB,GB-033,33,402
fedoreae,GB,GB-034,34,701
fedoreae,GB,GB-035,35,408
fedoreae,GB,GB-036,36,408
fedoreae,GB,GB-037,37,408
fedoreae,GB,GB-038,38,701
fedoreae,GB,GB-039,39,706
fedoreae,GB,GB-040,40,303
fedoreae,GB,GB-041,41,303
fedoreae,GB,GB-042,42,409
fedoreae,GB,GB-043,43,404
fedoreae,GB,GB-044,44,402
fedoreae,GB,GB-045,45,404
fedoreae,GB,GB-046,46,404
fedoreae,GB,GB-047,47,606
fedoreae,GB,GB-048,48,304
fedoreae,GB,GB-049,49,202
fedoreae,GB,GB-050,50,304
fedoreae,GB,GB-051,51,607
fedoreae,GB,GB-052,52,606
fedoreae,GB,GB-053,53,606
fedoreae,GB,GB-054,54,504
fedoreae,GB,GB-055,55,504
fedoreae,GB,GB-056,56,411
fedoreae,GB,GB-057,57,506
fedoreae,GB,GB-058,58,406
fedoreae,GB,GB-059,59,405
fedoreae,GB,GB-060,60,405
fedoreae,GB,GB-061,61,405
fedoreae,GB,GB-062,62,701
fedoreae,GB,GB-063,63,701
fedoreae,GB,GB-064,64,202
fedoreae,GB,GB-065,65,202
fedoreae,GB,GB-066,66,701
fedoreae,GB,GB-067,67,201
fedoreae,GB,GB-068,68,202
fedoreae,GB,GB-069,69,202
fedoreae,GB,GB-070,70,202
fedoreae,GB,GB-071,71,408
fedoreae,GB,GB-072,72,402
fedoreae,GB,GB-073,73,402
fedoreae,GB,GB-074,74,411
fedoreae,GB,GB-075,75,402
fedoreae,GB,GB-076,76,402
fedoreae,GB,GB-077,77,411
fedoreae,GB,GB-078,78,406
fedoreae,GB,GB-079,79,303
fedoreae,GB,GB-080,80,403
fedoreae,GB,GB-081,81,402
fedoreae,GB,GB-082,82,406
fedoreae,GB,GB-083,83,406
fedoreae,GB,GB-084,84,406
fedoreae,GB,GB-085,85,406
fedoreae,GB,GB-086,86,406
fedoreae,GB,GB-087,87,406
fedoreae,GB,GB-088,88,406
fedoreae,GB,GB-089,89,406
fedoreae,GB,GB-090,90,406
fedoreae,GB,GB-091,91,406
fedoreae,GB,GB-092,92,404
fedoreae,GB,GB-093,93,408
fedoreae,GB,GB-094,94,406
fedoreae,GB,GB-095,95,406
fedoreae,GB,GB-096,96,406
fedoreae,GB,GB-097,97,703
fedoreae,GB,GB-098,98,403
fedoreae,GB,GB-099,99,506
fedoreae,GB,GB-100,100,506
fedoreae,GB,GB-101,101,506
fedoreae,GB,GB-102,102,000
fedoreae,GB,GB-103,103,000
fedoreae,GB,GB-104,104,000
fedoreae,GB,GB-105,105,506
fedoreae,GB,GB-106,106,506
fedoreae,GB,GB-107,107,506
daublert2,GB,GB-001,1,000
daublert2,GB,GB-002,2,000
daublert2,GB,GB-003,3,000
daublert2,GB,GB-004,4,305
daublert2,GB,GB-005,5,305
daublert2,GB,GB-006,6,606
daublert2,GB,GB-007,7,305
daublert2,GB,GB-008,8,410
daublert2,GB,GB-009,9,706
daublert2,GB,GB-010,10,412
daublert2,GB,GB-011,11,305
daublert2,GB,GB-012,12,305
daublert2,GB,GB-013,13,606
daublert2,GB,GB-014,14,606
daublert2,GB,GB-015,15,605
daublert2,GB,GB-016,16,411
daublert2,GB,GB-017,17,606
daublert2,GB,GB-018,18,305
daublert2,GB,GB-019,19,606
daublert2,GB,GB-020,20,606
daublert2,GB,GB-021,21,606
daublert2,GB,GB-022,22,202
daublert2,GB,GB-023,23,408
daublert2,GB,GB-024,24,408
daublert2,GB,GB-025,25,408
daublert2,GB,GB-026,26,408
daublert2,GB,GB-027,27,706
daublert2,GB,GB-028,28,706
daublert2,GB,GB-029,29,410
daublert2,GB,GB-030,30,410
daublert2,GB,GB-031,31,606
daublert2,GB,GB-032,32,606
daublert2,GB,GB-033,33,408
daublert2,GB,GB-034,34,408
daublert2,GB,GB-035,35,408
daublert2,GB,GB-036,36,414
daublert2,GB,GB-037,37,414
daublert2,GB,GB-038,38,504
daublert2,GB,GB-039,39,504
daublert2,GB,GB-040,40,504
daublert2,GB,GB-041,41,504
daublert2,GB,GB-042,42,402
daublert2,GB,GB-043,43,408
daublert2,GB,GB-044,44,408
daublert2,GB,GB-045,45,305
daublert2,GB,GB-046,46,606
daublert2,GB,GB-047,47,606
daublert2,GB,GB-048,48,305
daublert2,GB,GB-049,49,202
daublert2,GB,GB-050,50,503
daublert2,GB,GB-051,51,606
daublert2,GB,GB-052,52,606
daublert2,GB,GB-053,53,606
daublert2,GB,GB-054,54,606
